都道府県,国籍,人口_2025,地域番号,地域,都道府県番号
熊本県,マーシャル,0.0,06,オセアニア,43
熊本県,ミクロネシア,0.0,06,オセアニア,43
熊本県,無国籍,4.0,07,無国籍,43
大分県,アフガニスタン,48.0,01,アジア,44
大分県,アラブ首長国連邦,0.0,01,アジア,44
大分県,イエメン,1.0,01,アジア,44
大分県,イスラエル,1.0,01,アジア,44
大分県,イラク,1.0,01,アジア,44
大分県,イラン,13.0,01,アジア,44
大分県,インド,214.0,01,アジア,44
大分県,インドネシア,3095.0,01,アジア,44
大分県,オマーン,0.0,01,アジア,44
大分県,カタール,0.0,01,アジア,44
大分県,韓国,1590.0,01,アジア,44
大分県,（朝鮮）,112.0,01,アジア,44
大分県,カンボジア,407.0,01,アジア,44
大分県,キプロス,0.0,01,アジア,44
大分県,クウェート,0.0,01,アジア,44
大分県,サウジアラビア,0.0,01,アジア,44
大分県,シリア,3.0,01,アジア,44
大分県,シンガポール,16.0,01,アジア,44
大分県,スリランカ,886.0,01,アジア,44
大分県,タイ,350.0,01,アジア,44
大分県,台湾,179.0,01,アジア,44
大分県,中国,2211.0,01,アジア,44
大分県,トルコ,7.0,01,アジア,44
大分県,ネパール,1359.0,01,アジア,44
大分県,バーレーン,0.0,01,アジア,44
大分県,パキスタン,92.0,01,アジア,44
大分県,パレスチナ,0.0,01,アジア,44
大分県,バングラデシュ,326.0,01,アジア,44
大分県,東ティモール,0.0,01,アジア,44
大分県,フィリピン,2253.0,01,アジア,44
大分県,ブータン,7.0,01,アジア,44
大分県,ブルネイ,4.0,01,アジア,44
大分県,ベトナム,3829.0,01,アジア,44
大分県,マレーシア,70.0,01,アジア,44
大分県,ミャンマー,2882.0,01,アジア,44
大分県,モルディブ,0.0,01,アジア,44
大分県,モンゴル,216.0,01,アジア,44
大分県,ヨルダン,1.0,01,アジア,44
大分県,ラオス,10.0,01,アジア,44
大分県,レバノン,0.0,01,アジア,44
大分県,アイスランド,1.0,02,ヨーロッパ,44
大分県,アイルランド,4.0,02,ヨーロッパ,44
大分県,アゼルバイジャン,0.0,02,ヨーロッパ,44
大分県,アルバニア,0.0,02,ヨーロッパ,44
大分県,アルメニア,0.0,02,ヨーロッパ,44
大分県,アンドラ,0.0,02,ヨーロッパ,44
大分県,イタリア,34.0,02,ヨーロッパ,44
大分県,ウクライナ,33.0,02,ヨーロッパ,44
大分県,ウズベキスタン,42.0,02,ヨーロッパ,44
大分県,英国,68.0,02,ヨーロッパ,44
大分県,エストニア,1.0,02,ヨーロッパ,44
大分県,オーストリア,4.0,02,ヨーロッパ,44
大分県,オランダ,10.0,02,ヨーロッパ,44
大分県,カザフスタン,10.0,02,ヨーロッパ,44
大分県,北マケドニア,0.0,02,ヨーロッパ,44
大分県,ギリシャ,1.0,02,ヨーロッパ,44
大分県,キルギス,8.0,02,ヨーロッパ,44
大分県,クロアチア,0.0,02,ヨーロッパ,44
大分県,コソボ共和国,0.0,02,ヨーロッパ,44
大分県,サンマリノ,0.0,02,ヨーロッパ,44
大分県,ジョージア,1.0,02,ヨーロッパ,44
大分県,スイス,8.0,02,ヨーロッパ,44
大分県,スウェーデン,9.0,02,ヨーロッパ,44
大分県,スペイン,9.0,02,ヨーロッパ,44
大分県,スロバキア,1.0,02,ヨーロッパ,44
大分県,スロベニア,0.0,02,ヨーロッパ,44
大分県,セルビア,0.0,02,ヨーロッパ,44
大分県,セルビア・モンテネグロ,0.0,02,ヨーロッパ,44
大分県,タジキスタン,19.0,02,ヨーロッパ,44
大分県,チェコ,11.0,02,ヨーロッパ,44
大分県,デンマーク,5.0,02,ヨーロッパ,44
大分県,ドイツ,27.0,02,ヨーロッパ,44
大分県,トルクメニスタン,1.0,02,ヨーロッパ,44
大分県,ノルウェー,14.0,02,ヨーロッパ,44
大分県,ハンガリー,7.0,02,ヨーロッパ,44
大分県,フィンランド,7.0,02,ヨーロッパ,44
大分県,フランス,62.0,02,ヨーロッパ,44
大分県,ブルガリア,4.0,02,ヨーロッパ,44
大分県,ベラルーシ,2.0,02,ヨーロッパ,44
大分県,ベルギー,2.0,02,ヨーロッパ,44
大分県,ポーランド,7.0,02,ヨーロッパ,44
大分県,ボスニア・ヘルツェゴビナ,0.0,02,ヨーロッパ,44
大分県,ポルトガル,4.0,02,ヨーロッパ,44
大分県,マルタ,0.0,02,ヨーロッパ,44
大分県,モナコ,0.0,02,ヨーロッパ,44
大分県,モルドバ,2.0,02,ヨーロッパ,44
大分県,モンテネグロ,0.0,02,ヨーロッパ,44
大分県,ラトビア,2.0,02,ヨーロッパ,44
大分県,リトアニア,3.0,02,ヨーロッパ,44
大分県,リヒテンシュタイン,0.0,02,ヨーロッパ,44
大分県,ルーマニア,6.0,02,ヨーロッパ,44
大分県,ルクセンブルク,0.0,02,ヨーロッパ,44
大分県,ロシア,26.0,02,ヨーロッパ,44
大分県,アルジェリア,0.0,03,アフリカ,44
大分県,アンゴラ,0.0,03,アフリカ,44
大分県,ウガンダ,10.0,03,アフリカ,44
大分県,エジプト,9.0,03,アフリカ,44
大分県,エスワティニ,1.0,03,アフリカ,44
大分県,エチオピア,13.0,03,アフリカ,44
大分県,エリトリア,1.0,03,アフリカ,44
大分県,ガーナ,12.0,03,アフリカ,44
大分県,カーボベルデ,0.0,03,アフリカ,44
大分県,ガボン,1.0,03,アフリカ,44
大分県,カメルーン,10.0,03,アフリカ,44
大分県,ガンビア,5.0,03,アフリカ,44
大分県,ギニア,1.0,03,アフリカ,44
大分県,ギニアビサウ,0.0,03,アフリカ,44
大分県,ケニア,19.0,03,アフリカ,44
大分県,コートジボワール,2.0,03,アフリカ,44
大分県,コモロ,0.0,03,アフリカ,44
大分県,コンゴ共和国,0.0,03,アフリカ,44
大分県,コンゴ民主共和国,3.0,03,アフリカ,44
大分県,サントメ・プリンシペ,0.0,03,アフリカ,44
大分県,ザンビア,1.0,03,アフリカ,44
大分県,シエラレオネ,4.0,03,アフリカ,44
大分県,ジブチ,1.0,03,アフリカ,44
大分県,ジンバブエ,6.0,03,アフリカ,44
大分県,スーダン,4.0,03,アフリカ,44
大分県,セーシェル,0.0,03,アフリカ,44
大分県,赤道ギニア,0.0,03,アフリカ,44
大分県,セネガル,17.0,03,アフリカ,44
大分県,ソマリア,5.0,03,アフリカ,44
大分県,タンザニア,20.0,03,アフリカ,44
大分県,チャド,1.0,03,アフリカ,44
大分県,中央アフリカ,0.0,03,アフリカ,44
大分県,チュニジア,3.0,03,アフリカ,44
大分県,トーゴ,3.0,03,アフリカ,44
大分県,ナイジェリア,47.0,03,アフリカ,44
大分県,ナミビア,1.0,03,アフリカ,44
大分県,ニジェール,0.0,03,アフリカ,44
大分県,ブルキナファソ,4.0,03,アフリカ,44
大分県,ブルンジ,4.0,03,アフリカ,44
大分県,ベナン,1.0,03,アフリカ,44
大分県,ボツワナ,2.0,03,アフリカ,44
大分県,マダガスカル,1.0,03,アフリカ,44
大分県,マラウイ,1.0,03,アフリカ,44
大分県,マリ,1.0,03,アフリカ,44
大分県,南アフリカ共和国,20.0,03,アフリカ,44
大分県,南スーダン共和国,5.0,03,アフリカ,44
大分県,モーリシャス,0.0,03,アフリカ,44
大分県,モーリタニア,0.0,03,アフリカ,44
大分県,モザンビーク,6.0,03,アフリカ,44
大分県,モロッコ,5.0,03,アフリカ,44
大分県,リビア,0.0,03,アフリカ,44
大分県,リベリア,13.0,03,アフリカ,44
大分県,ルワンダ,13.0,03,アフリカ,44
大分県,レソト,1.0,03,アフリカ,44
大分県,アンティグア・バーブーダ,0.0,04,北米,44
大分県,エルサルバドル,0.0,04,北米,44
大分県,カナダ,71.0,04,北米,44
大分県,キューバ,0.0,04,北米,44
大分県,グアテマラ,3.0,04,北米,44
大分県,グレナダ,0.0,04,北米,44
大分県,コスタリカ,2.0,04,北米,44
大分県,ジャマイカ,4.0,04,北米,44
大分県,セントクリストファー・ネービス,0.0,04,北米,44
大分県,セントビンセント,0.0,04,北米,44
大分県,セントルシア,0.0,04,北米,44
大分県,ドミニカ,0.0,04,北米,44
大分県,ドミニカ共和国,2.0,04,北米,44
大分県,トリニダード・トバゴ,3.0,04,北米,44
大分県,ニカラグア,1.0,04,北米,44
大分県,ハイチ,1.0,04,北米,44
大分県,パナマ,2.0,04,北米,44
大分県,バハマ,0.0,04,北米,44
大分県,バルバドス,0.0,04,北米,44
大分県,米国,365.0,04,北米,44
大分県,ベリーズ,0.0,04,北米,44
大分県,ホンジュラス,2.0,04,北米,44
大分県,メキシコ,38.0,04,北米,44
大分県,アルゼンチン,6.0,05,南米,44
大分県,ウルグアイ,3.0,05,南米,44
大分県,エクアドル,1.0,05,南米,44
大分県,ガイアナ,0.0,05,南米,44
大分県,コロンビア,7.0,05,南米,44
大分県,スリナム,0.0,05,南米,44
大分県,チリ,2.0,05,南米,44
大分県,パラグアイ,4.0,05,南米,44
大分県,ブラジル,94.0,05,南米,44
大分県,ベネズエラ,2.0,05,南米,44
大分県,ペルー,23.0,05,南米,44
大分県,ボリビア,2.0,05,南米,44
大分県,オーストラリア,57.0,06,オセアニア,44
大分県,キリバス,0.0,06,オセアニア,44
大分県,サモア,11.0,06,オセアニア,44
大分県,ソロモン,8.0,06,オセアニア,44
大分県,ツバル,0.0,06,オセアニア,44
大分県,トンガ,13.0,06,オセアニア,44
大分県,ナウル,0.0,06,オセアニア,44
大分県,ニュージーランド,27.0,06,オセアニア,44
大分県,バヌアツ,0.0,06,オセアニア,44
大分県,パプアニューギニア,8.0,06,オセアニア,44
大分県,パラオ,3.0,06,オセアニア,44
大分県,フィジー,26.0,06,オセアニア,44
大分県,マーシャル,0.0,06,オセアニア,44
大分県,ミクロネシア,1.0,06,オセアニア,44
大分県,無国籍,1.0,07,無国籍,44
宮崎県,アフガニスタン,174.0,01,アジア,45
宮崎県,アラブ首長国連邦,0.0,01,アジア,45
宮崎県,イエメン,0.0,01,アジア,45
宮崎県,イスラエル,1.0,01,アジア,45
宮崎県,イラク,0.0,01,アジア,45
宮崎県,イラン,0.0,01,アジア,45
宮崎県,インド,95.0,01,アジア,45
宮崎県,インドネシア,2901.0,01,アジア,45
宮崎県,オマーン,0.0,01,アジア,45
宮崎県,カタール,0.0,01,アジア,45
宮崎県,韓国,489.0,01,アジア,45
宮崎県,（朝鮮）,8.0,01,アジア,45
宮崎県,カンボジア,256.0,01,アジア,45
宮崎県,キプロス,1.0,01,アジア,45
宮崎県,クウェート,0.0,01,アジア,45
宮崎県,サウジアラビア,0.0,01,アジア,45
宮崎県,シリア,2.0,01,アジア,45
宮崎県,シンガポール,4.0,01,アジア,45
宮崎県,スリランカ,100.0,01,アジア,45
宮崎県,タイ,75.0,01,アジア,45
宮崎県,台湾,51.0,01,アジア,45
宮崎県,中国,839.0,01,アジア,45
宮崎県,トルコ,3.0,01,アジア,45
宮崎県,ネパール,729.0,01,アジア,45
宮崎県,バーレーン,0.0,01,アジア,45
宮崎県,パキスタン,70.0,01,アジア,45
宮崎県,パレスチナ,0.0,01,アジア,45
宮崎県,バングラデシュ,138.0,01,アジア,45
宮崎県,東ティモール,0.0,01,アジア,45
宮崎県,フィリピン,1116.0,01,アジア,45
宮崎県,ブータン,2.0,01,アジア,45
宮崎県,ブルネイ,0.0,01,アジア,45
宮崎県,ベトナム,2993.0,01,アジア,45
宮崎県,マレーシア,9.0,01,アジア,45
宮崎県,ミャンマー,1248.0,01,アジア,45
宮崎県,モルディブ,0.0,01,アジア,45
宮崎県,モンゴル,42.0,01,アジア,45
宮崎県,ヨルダン,0.0,01,アジア,45
宮崎県,ラオス,11.0,01,アジア,45
宮崎県,レバノン,0.0,01,アジア,45
宮崎県,アイスランド,0.0,02,ヨーロッパ,45
宮崎県,アイルランド,3.0,02,ヨーロッパ,45
宮崎県,アゼルバイジャン,0.0,02,ヨーロッパ,45
宮崎県,アルバニア,0.0,02,ヨーロッパ,45
宮崎県,アルメニア,0.0,02,ヨーロッパ,45
宮崎県,アンドラ,0.0,02,ヨーロッパ,45
宮崎県,イタリア,18.0,02,ヨーロッパ,45
宮崎県,ウクライナ,22.0,02,ヨーロッパ,45
宮崎県,ウズベキスタン,7.0,02,ヨーロッパ,45
宮崎県,英国,66.0,02,ヨーロッパ,45
宮崎県,エストニア,0.0,02,ヨーロッパ,45
宮崎県,オーストリア,0.0,02,ヨーロッパ,45
宮崎県,オランダ,3.0,02,ヨーロッパ,45
宮崎県,カザフスタン,2.0,02,ヨーロッパ,45
宮崎県,北マケドニア,0.0,02,ヨーロッパ,45
宮崎県,ギリシャ,0.0,02,ヨーロッパ,45
宮崎県,キルギス,19.0,02,ヨーロッパ,45
宮崎県,クロアチア,0.0,02,ヨーロッパ,45
宮崎県,コソボ共和国,0.0,02,ヨーロッパ,45
宮崎県,サンマリノ,0.0,02,ヨーロッパ,45
宮崎県,ジョージア,0.0,02,ヨーロッパ,45
宮崎県,スイス,3.0,02,ヨーロッパ,45
宮崎県,スウェーデン,2.0,02,ヨーロッパ,45
宮崎県,スペイン,3.0,02,ヨーロッパ,45
宮崎県,スロバキア,1.0,02,ヨーロッパ,45
宮崎県,スロベニア,1.0,02,ヨーロッパ,45
宮崎県,セルビア,0.0,02,ヨーロッパ,45
宮崎県,セルビア・モンテネグロ,0.0,02,ヨーロッパ,45
宮崎県,タジキスタン,0.0,02,ヨーロッパ,45
宮崎県,チェコ,2.0,02,ヨーロッパ,45
宮崎県,デンマーク,1.0,02,ヨーロッパ,45
宮崎県,ドイツ,17.0,02,ヨーロッパ,45
宮崎県,トルクメニスタン,0.0,02,ヨーロッパ,45
宮崎県,ノルウェー,1.0,02,ヨーロッパ,45
宮崎県,ハンガリー,0.0,02,ヨーロッパ,45
宮崎県,フィンランド,1.0,02,ヨーロッパ,45
宮崎県,フランス,22.0,02,ヨーロッパ,45
宮崎県,ブルガリア,0.0,02,ヨーロッパ,45
宮崎県,ベラルーシ,1.0,02,ヨーロッパ,45
宮崎県,ベルギー,2.0,02,ヨーロッパ,45
宮崎県,ポーランド,3.0,02,ヨーロッパ,45
宮崎県,ボスニア・ヘルツェゴビナ,0.0,02,ヨーロッパ,45
宮崎県,ポルトガル,1.0,02,ヨーロッパ,45
宮崎県,マルタ,0.0,02,ヨーロッパ,45
宮崎県,モナコ,0.0,02,ヨーロッパ,45
宮崎県,モルドバ,0.0,02,ヨーロッパ,45
宮崎県,モンテネグロ,0.0,02,ヨーロッパ,45
宮崎県,ラトビア,0.0,02,ヨーロッパ,45
宮崎県,リトアニア,0.0,02,ヨーロッパ,45
宮崎県,リヒテンシュタイン,0.0,02,ヨーロッパ,45
宮崎県,ルーマニア,10.0,02,ヨーロッパ,45
宮崎県,ルクセンブルク,0.0,02,ヨーロッパ,45
宮崎県,ロシア,8.0,02,ヨーロッパ,45
宮崎県,アルジェリア,2.0,03,アフリカ,45
宮崎県,アンゴラ,0.0,03,アフリカ,45
宮崎県,ウガンダ,3.0,03,アフリカ,45
宮崎県,エジプト,22.0,03,アフリカ,45
宮崎県,エスワティニ,0.0,03,アフリカ,45
宮崎県,エチオピア,0.0,03,アフリカ,45
宮崎県,エリトリア,0.0,03,アフリカ,45
宮崎県,ガーナ,2.0,03,アフリカ,45
宮崎県,カーボベルデ,0.0,03,アフリカ,45
宮崎県,ガボン,0.0,03,アフリカ,45
宮崎県,カメルーン,4.0,03,アフリカ,45
宮崎県,ガンビア,3.0,03,アフリカ,45
宮崎県,ギニア,0.0,03,アフリカ,45
宮崎県,ギニアビサウ,0.0,03,アフリカ,45
宮崎県,ケニア,2.0,03,アフリカ,45
宮崎県,コートジボワール,0.0,03,アフリカ,45
宮崎県,コモロ,0.0,03,アフリカ,45
宮崎県,コンゴ共和国,0.0,03,アフリカ,45
宮崎県,コンゴ民主共和国,3.0,03,アフリカ,45
宮崎県,サントメ・プリンシペ,0.0,03,アフリカ,45
宮崎県,ザンビア,1.0,03,アフリカ,45
宮崎県,シエラレオネ,0.0,03,アフリカ,45
宮崎県,ジブチ,0.0,03,アフリカ,45
宮崎県,ジンバブエ,0.0,03,アフリカ,45
宮崎県,スーダン,0.0,03,アフリカ,45
宮崎県,セーシェル,0.0,03,アフリカ,45
宮崎県,赤道ギニア,0.0,03,アフリカ,45
宮崎県,セネガル,1.0,03,アフリカ,45
宮崎県,ソマリア,0.0,03,アフリカ,45
宮崎県,タンザニア,4.0,03,アフリカ,45
宮崎県,チャド,0.0,03,アフリカ,45
宮崎県,中央アフリカ,0.0,03,アフリカ,45
宮崎県,チュニジア,1.0,03,アフリカ,45
宮崎県,トーゴ,0.0,03,アフリカ,45
宮崎県,ナイジェリア,35.0,03,アフリカ,45
宮崎県,ナミビア,0.0,03,アフリカ,45
宮崎県,ニジェール,0.0,03,アフリカ,45
宮崎県,ブルキナファソ,1.0,03,アフリカ,45
宮崎県,ブルンジ,0.0,03,アフリカ,45
宮崎県,ベナン,0.0,03,アフリカ,45
宮崎県,ボツワナ,0.0,03,アフリカ,45
宮崎県,マダガスカル,3.0,03,アフリカ,45
宮崎県,マラウイ,0.0,03,アフリカ,45
宮崎県,マリ,0.0,03,アフリカ,45
宮崎県,南アフリカ共和国,6.0,03,アフリカ,45
宮崎県,南スーダン共和国,0.0,03,アフリカ,45
宮崎県,モーリシャス,0.0,03,アフリカ,45
宮崎県,モーリタニア,0.0,03,アフリカ,45
宮崎県,モザンビーク,0.0,03,アフリカ,45
宮崎県,モロッコ,1.0,03,アフリカ,45
宮崎県,リビア,0.0,03,アフリカ,45
宮崎県,リベリア,0.0,03,アフリカ,45
宮崎県,ルワンダ,0.0,03,アフリカ,45
宮崎県,レソト,0.0,03,アフリカ,45
宮崎県,アンティグア・バーブーダ,0.0,04,北米,45
宮崎県,エルサルバドル,0.0,04,北米,45
宮崎県,カナダ,57.0,04,北米,45
宮崎県,キューバ,4.0,04,北米,45
宮崎県,グアテマラ,0.0,04,北米,45
宮崎県,グレナダ,0.0,04,北米,45
宮崎県,コスタリカ,1.0,04,北米,45
宮崎県,ジャマイカ,5.0,04,北米,45
宮崎県,セントクリストファー・ネービス,0.0,04,北米,45
宮崎県,セントビンセント,0.0,04,北米,45
宮崎県,セントルシア,0.0,04,北米,45
宮崎県,ドミニカ,0.0,04,北米,45
宮崎県,ドミニカ共和国,1.0,04,北米,45
宮崎県,トリニダード・トバゴ,4.0,04,北米,45
宮崎県,ニカラグア,3.0,04,北米,45
宮崎県,ハイチ,0.0,04,北米,45
宮崎県,パナマ,0.0,04,北米,45
宮崎県,バハマ,0.0,04,北米,45
宮崎県,バルバドス,0.0,04,北米,45
宮崎県,米国,237.0,04,北米,45
宮崎県,ベリーズ,0.0,04,北米,45
宮崎県,ホンジュラス,0.0,04,北米,45
宮崎県,メキシコ,8.0,04,北米,45
宮崎県,アルゼンチン,4.0,05,南米,45
宮崎県,ウルグアイ,1.0,05,南米,45
宮崎県,エクアドル,4.0,05,南米,45
宮崎県,ガイアナ,0.0,05,南米,45
宮崎県,コロンビア,5.0,05,南米,45
宮崎県,スリナム,0.0,05,南米,45
宮崎県,チリ,0.0,05,南米,45
宮崎県,パラグアイ,0.0,05,南米,45
宮崎県,ブラジル,56.0,05,南米,45
宮崎県,ベネズエラ,0.0,05,南米,45
宮崎県,ペルー,10.0,05,南米,45
宮崎県,ボリビア,2.0,05,南米,45
宮崎県,オーストラリア,52.0,06,オセアニア,45
宮崎県,キリバス,1.0,06,オセアニア,45
宮崎県,サモア,0.0,06,オセアニア,45
宮崎県,ソロモン,0.0,06,オセアニア,45
宮崎県,ツバル,0.0,06,オセアニア,45
宮崎県,トンガ,0.0,06,オセアニア,45
宮崎県,ナウル,0.0,06,オセアニア,45
宮崎県,ニュージーランド,21.0,06,オセアニア,45
宮崎県,バヌアツ,0.0,06,オセアニア,45
宮崎県,パプアニューギニア,0.0,06,オセアニア,45
宮崎県,パラオ,0.0,06,オセアニア,45
宮崎県,フィジー,1.0,06,オセアニア,45
宮崎県,マーシャル,0.0,06,オセアニア,45
宮崎県,ミクロネシア,0.0,06,オセアニア,45
宮崎県,無国籍,0.0,07,無国籍,45
鹿児島県,アフガニスタン,41.0,01,アジア,46
鹿児島県,アラブ首長国連邦,0.0,01,アジア,46
鹿児島県,イエメン,0.0,01,アジア,46
鹿児島県,イスラエル,3.0,01,アジア,46
鹿児島県,イラク,0.0,01,アジア,46
鹿児島県,イラン,4.0,01,アジア,46
鹿児島県,インド,78.0,01,アジア,46
鹿児島県,インドネシア,4372.0,01,アジア,46
鹿児島県,オマーン,0.0,01,アジア,46
鹿児島県,カタール,0.0,01,アジア,46
鹿児島県,韓国,476.0,01,アジア,46
鹿児島県,（朝鮮）,27.0,01,アジア,46
鹿児島県,カンボジア,289.0,01,アジア,46
鹿児島県,キプロス,0.0,01,アジア,46
鹿児島県,クウェート,0.0,01,アジア,46
鹿児島県,サウジアラビア,0.0,01,アジア,46
鹿児島県,シリア,4.0,01,アジア,46
鹿児島県,シンガポール,7.0,01,アジア,46
鹿児島県,スリランカ,167.0,01,アジア,46
鹿児島県,タイ,143.0,01,アジア,46
鹿児島県,台湾,159.0,01,アジア,46
鹿児島県,中国,1724.0,01,アジア,46
鹿児島県,トルコ,11.0,01,アジア,46
鹿児島県,ネパール,884.0,01,アジア,46
鹿児島県,バーレーン,0.0,01,アジア,46
鹿児島県,パキスタン,115.0,01,アジア,46
鹿児島県,パレスチナ,0.0,01,アジア,46
鹿児島県,バングラデシュ,83.0,01,アジア,46
鹿児島県,東ティモール,0.0,01,アジア,46
鹿児島県,フィリピン,2754.0,01,アジア,46
鹿児島県,ブータン,0.0,01,アジア,46
鹿児島県,ブルネイ,0.0,01,アジア,46
鹿児島県,ベトナム,5569.0,01,アジア,46
鹿児島県,マレーシア,42.0,01,アジア,46
鹿児島県,ミャンマー,1893.0,01,アジア,46
鹿児島県,モルディブ,0.0,01,アジア,46
鹿児島県,モンゴル,30.0,01,アジア,46
鹿児島県,ヨルダン,0.0,01,アジア,46
鹿児島県,ラオス,87.0,01,アジア,46
鹿児島県,レバノン,0.0,01,アジア,46
鹿児島県,アイスランド,0.0,02,ヨーロッパ,46
鹿児島県,アイルランド,10.0,02,ヨーロッパ,46
鹿児島県,アゼルバイジャン,0.0,02,ヨーロッパ,46
鹿児島県,アルバニア,1.0,02,ヨーロッパ,46
鹿児島県,アルメニア,0.0,02,ヨーロッパ,46
鹿児島県,アンドラ,0.0,02,ヨーロッパ,46
鹿児島県,イタリア,11.0,02,ヨーロッパ,46
鹿児島県,ウクライナ,21.0,02,ヨーロッパ,46
鹿児島県,ウズベキスタン,25.0,02,ヨーロッパ,46
鹿児島県,英国,104.0,02,ヨーロッパ,46
鹿児島県,エストニア,1.0,02,ヨーロッパ,46
鹿児島県,オーストリア,3.0,02,ヨーロッパ,46
鹿児島県,オランダ,12.0,02,ヨーロッパ,46
鹿児島県,カザフスタン,3.0,02,ヨーロッパ,46
鹿児島県,北マケドニア,0.0,02,ヨーロッパ,46
鹿児島県,ギリシャ,1.0,02,ヨーロッパ,46
鹿児島県,キルギス,1.0,02,ヨーロッパ,46
鹿児島県,クロアチア,0.0,02,ヨーロッパ,46
鹿児島県,コソボ共和国,0.0,02,ヨーロッパ,46
鹿児島県,サンマリノ,0.0,02,ヨーロッパ,46
鹿児島県,ジョージア,0.0,02,ヨーロッパ,46
鹿児島県,スイス,4.0,02,ヨーロッパ,46
鹿児島県,スウェーデン,7.0,02,ヨーロッパ,46
鹿児島県,スペイン,13.0,02,ヨーロッパ,46
鹿児島県,スロバキア,2.0,02,ヨーロッパ,46
鹿児島県,スロベニア,0.0,02,ヨーロッパ,46
鹿児島県,セルビア,0.0,02,ヨーロッパ,46
鹿児島県,セルビア・モンテネグロ,0.0,02,ヨーロッパ,46
鹿児島県,タジキスタン,0.0,02,ヨーロッパ,46
鹿児島県,チェコ,3.0,02,ヨーロッパ,46
鹿児島県,デンマーク,1.0,02,ヨーロッパ,46
鹿児島県,ドイツ,24.0,02,ヨーロッパ,46
鹿児島県,トルクメニスタン,0.0,02,ヨーロッパ,46
鹿児島県,ノルウェー,3.0,02,ヨーロッパ,46
鹿児島県,ハンガリー,1.0,02,ヨーロッパ,46
鹿児島県,フィンランド,1.0,02,ヨーロッパ,46
鹿児島県,フランス,36.0,02,ヨーロッパ,46
鹿児島県,ブルガリア,2.0,02,ヨーロッパ,46
鹿児島県,ベラルーシ,2.0,02,ヨーロッパ,46
鹿児島県,ベルギー,0.0,02,ヨーロッパ,46
鹿児島県,ポーランド,7.0,02,ヨーロッパ,46
鹿児島県,ボスニア・ヘルツェゴビナ,0.0,02,ヨーロッパ,46
鹿児島県,ポルトガル,2.0,02,ヨーロッパ,46
鹿児島県,マルタ,0.0,02,ヨーロッパ,46
鹿児島県,モナコ,0.0,02,ヨーロッパ,46
鹿児島県,モルドバ,0.0,02,ヨーロッパ,46
鹿児島県,モンテネグロ,0.0,02,ヨーロッパ,46
鹿児島県,ラトビア,0.0,02,ヨーロッパ,46
鹿児島県,リトアニア,0.0,02,ヨーロッパ,46
鹿児島県,リヒテンシュタイン,0.0,02,ヨーロッパ,46
鹿児島県,ルーマニア,8.0,02,ヨーロッパ,46
鹿児島県,ルクセンブルク,0.0,02,ヨーロッパ,46
鹿児島県,ロシア,12.0,02,ヨーロッパ,46
鹿児島県,アルジェリア,1.0,03,アフリカ,46
鹿児島県,アンゴラ,0.0,03,アフリカ,46
鹿児島県,ウガンダ,4.0,03,アフリカ,46
鹿児島県,エジプト,12.0,03,アフリカ,46
鹿児島県,エスワティニ,0.0,03,アフリカ,46
鹿児島県,エチオピア,1.0,03,アフリカ,46
鹿児島県,エリトリア,1.0,03,アフリカ,46
鹿児島県,ガーナ,0.0,03,アフリカ,46
鹿児島県,カーボベルデ,0.0,03,アフリカ,46
鹿児島県,ガボン,0.0,03,アフリカ,46
鹿児島県,カメルーン,1.0,03,アフリカ,46
鹿児島県,ガンビア,0.0,03,アフリカ,46
鹿児島県,ギニア,2.0,03,アフリカ,46
鹿児島県,ギニアビサウ,0.0,03,アフリカ,46
鹿児島県,ケニア,10.0,03,アフリカ,46
鹿児島県,コートジボワール,2.0,03,アフリカ,46
鹿児島県,コモロ,0.0,03,アフリカ,46
鹿児島県,コンゴ共和国,0.0,03,アフリカ,46
鹿児島県,コンゴ民主共和国,1.0,03,アフリカ,46
鹿児島県,サントメ・プリンシペ,0.0,03,アフリカ,46
鹿児島県,ザンビア,0.0,03,アフリカ,46
鹿児島県,シエラレオネ,3.0,03,アフリカ,46
鹿児島県,ジブチ,0.0,03,アフリカ,46
鹿児島県,ジンバブエ,2.0,03,アフリカ,46
鹿児島県,スーダン,0.0,03,アフリカ,46
鹿児島県,セーシェル,0.0,03,アフリカ,46
鹿児島県,赤道ギニア,0.0,03,アフリカ,46
鹿児島県,セネガル,0.0,03,アフリカ,46
鹿児島県,ソマリア,0.0,03,アフリカ,46
鹿児島県,タンザニア,7.0,03,アフリカ,46
鹿児島県,チャド,0.0,03,アフリカ,46
鹿児島県,中央アフリカ,0.0,03,アフリカ,46
鹿児島県,チュニジア,2.0,03,アフリカ,46
鹿児島県,トーゴ,0.0,03,アフリカ,46
鹿児島県,ナイジェリア,10.0,03,アフリカ,46
鹿児島県,ナミビア,0.0,03,アフリカ,46
鹿児島県,ニジェール,0.0,03,アフリカ,46
鹿児島県,ブルキナファソ,0.0,03,アフリカ,46
鹿児島県,ブルンジ,0.0,03,アフリカ,46
鹿児島県,ベナン,0.0,03,アフリカ,46
鹿児島県,ボツワナ,0.0,03,アフリカ,46
鹿児島県,マダガスカル,1.0,03,アフリカ,46
鹿児島県,マラウイ,3.0,03,アフリカ,46
鹿児島県,マリ,2.0,03,アフリカ,46
鹿児島県,南アフリカ共和国,9.0,03,アフリカ,46
鹿児島県,南スーダン共和国,1.0,03,アフリカ,46
